222,5
256,5
838,5
1357,5
1721,5
2072,5
2485,5
2572,5
2581,5
2717,5
3668,5
6942,5
8533,5
40629,5
63992,5
47,5
1198,5
2571,5
3578,5
3996,5
4011,5
47,5
95,5
110,5
266,5
282,5
337,5
509,5
260,5
318,5
356,5
527,5
589,5
1196,5
1200,5
1210,5
1214,5
1270,5
2001,5
2011,5
2150,5
3147,5
3156,5
3510,5
3578,5
4720,5
4995,5
5989,5
33493,5
84152,5
122886,5
152077,5
166528,5
1199,5
260,5
296,5
318,5
356,5
858,5
1196,5
1201,5
1206,5
1210,5
1240,5
1732,5
2571,5
5618,5
5952,5
6350,5
7099,5
50,5
318,5
923,5
1201,5
1203,5
1209,5
1221,5
353,5
551,5
589,5
592,5
903,5
904,5
913,5
1097,5
1197,5
1198,5
1285,5
1291,5
1372,5
1374,5
1527,5
1658,5
1967,5
2723,5
2918,5
2959,5
2968,5
2987,5
3070,5
3358,5
3396,5
3477,5
48,5
364,5
551,5
588,5
594,5
595,5
661,5
720,5
919,5
1025,5
1073,5
1097,5
1148,5
1380,5
1907,5
1947,5
2005,5
2081,5
2083,5
2135,5
2300,5
2394,5
2657,5
2709,5
2804,5
2987,5
3034,5
3114,5
3159,5
3396,5
3397,5
3398,5
3549,5
3751,5
4039,5
4246,5
4306,5
4993,5
4995,5
5218,5
5618,5
5952,5
5991,5
6345,5
10,5
370,5
1270,5
1722,5
2011,5
2012,5
2706,5
3082,5
5872,5
7573,5
47997,5
318,5
356,5
541,5
1193,5
1952,5
3489,5
7438,5
49272,5
541,5
1212,5
1222,5
1232,5
1233,5
1258,5
1284,5
3949,5
6440,5
7587,5
260,5
527,5
1198,5
2028,5
2571,5
3578,5
4993,5
5952,5
7153,5
58559,5
60069,5
68157,5
68954,5
79132,5
91529,5
116797,5
122912,5
177593,5
180095,5
187593,5
34,5
62,5
356,5
745,5
911,5
1035,5
1097,5
1148,5
1197,5
1198,5
1207,5
1262,5
1270,5
1287,5
1721,5
1947,5
2150,5
2151,5
2478,5
2565,5
2628,5
3451,5
3489,5
2021,5
7842,5
53123,5
72998,5
924,5
953,5
1201,5
1250,5
1272,5
1408,5
1617,5
2028,5
3578,5
5995,5
27611,5
68237,5
82459,5
110,5
260,5
318,5
1196,5
1198,5
1210,5
1291,5
2571,5
4993,5
5952,5
7153,5
33794,5
58559,5
59315,5
60069,5
68358,5
68954,5
79132,5
91529,5
93510,5
95510,5
96821,5
109487,5
111759,5
112852,5
115617,5
122904,5
1,5
377,5
588,5
648,5
733,5
784,5
912,5
1036,5
1057,5
1197,5
1278,5
1282,5
1361,5
1363,5
1391,5
5060,5
50,5
58,5
194,5
260,5
265,5
272,5
296,5
318,5
345,5
497,5
538,5
592,5
593,5
608,5
912,5
1036,5
1073,5
1104,5
1197,5
1198,5
1391,5
28,5
36,5
39,5
50,5
110,5
265,5
296,5
307,5
337,5
339,5
356,5
428,5
446,5
457,5
509,5
527,5
562,5
588,5
593,5
613,5
838,5
914,5
919,5
994,5
1060,5
1210,5
1245,5
1249,5
1280,5
1446,5
1545,5
1617,5
1639,5
1641,5
1653,5
1673,5
1678,5
1704,5
1719,5
1923,5
2028,5
2355,5
2357,5
2571,5
2580,5
2943,5
10,5
2273,5
3793,5
3996,5
4446,5
5349,5
6333,5
6539,5
6618,5
6711,5
6874,5
8636,5
27801,5
45499,5
21,5
50,5
60,5
62,5
150,5
185,5
261,5
339,5
590,5
150,5
165,5
231,5
296,5
316,5
344,5
593,5
671,5
1061,5
11,5
50,5
110,5
151,5
223,5
246,5
318,5
357,5
457,5
497,5
527,5
50,5
260,5
296,5
593,5
608,5
1089,5
1196,5
1197,5
1200,5
1210,5
1214,5
1215,5
1219,5
1221,5
1248,5
1258,5
1291,5
1387,5
1584,5
1729,5
1921,5
1968,5
2118,5
2342,5
2366,5
2391,5
2571,5
2580,5
2599,5
2692,5
2700,5
2762,5
2858,5
2997,5
3000,5
3019,5
3213,5
3328,5
3362,5
3481,5
3911,5
1,5
17,5
34,5
62,5
82,5
111,5
150,5
163,5
203,5
223,5
230,5
265,5
272,5
281,5
296,5
300,5
306,5
307,5
308,5
314,5
318,5
337,5
350,5
364,5
431,5
491,5
514,5
553,5
685,5
296,5
1206,5
1258,5
1259,5
1721,5
2160,5
2712,5
3948,5
4022,5
4816,5
4848,5
4878,5
6287,5
6763,5
6874,5
7173,5
7293,5
7438,5
55820,5
87869,5
104879,5
116897,5
10,5
11,5
16,5
22,5
50,5
150,5
223,5
253,5
260,5
288,5
296,5
333,5
356,5
550,5
553,5
555,5
593,5
597,5
648,5
805,5
858,5
912,5
924,5
1060,5
1089,5
1090,5
1093,5
1101,5
1124,5
1197,5
1210,5
1213,5
1221,5
1222,5
1231,5
1245,5
1246,5
1265,5
1378,5
1379,5
1500,5
1517,5
1653,5
1673,5
1704,5
1722,5
1784,5
2000,5
2023,5
2028,5
2081,5
2278,5
2329,5
2371,5
2372,5
2376,5
2423,5
2478,5
2502,5
2541,5
2571,5
2706,5
2712,5
2763,5
2791,5
2871,5
2989,5
2990,5
3082,5
3100,5
3448,5
3450,5
3502,5
3755,5
3841,5
4002,5
4007,5
4034,5
4041,5
4102,5
4262,5
4321,5
4351,5
4482,5
4489,5
4509,5
4564,5
1,5
3,5
5,5
7,5
8,5
23,5
29,5
34,5
48,5
57,5
60,5
79,5
102,5
107,5
150,5
153,5
158,5
165,5
168,5
174,5
217,5
238,5
256,5
261,5
262,5
271,5
276,5
277,5
292,5
325,5
329,5
355,5
356,5
362,5
364,5
367,5
374,5
382,5
419,5
420,5
434,5
435,5
442,5
457,5
484,5
500,5
502,5
519,5
520,5
552,5
575,5
587,5
588,5
589,5
592,5
594,5
595,5
596,5
597,5
609,5
610,5
616,5
631,5
648,5
661,5
711,5
783,5
788,5
810,5
828,5
1064,5
1073,5
1084,5
1105,5
1356,5
112,5
260,5
733,5
737,5
1210,5
1429,5
1476,5
1639,5
50,5
104,5
110,5
150,5
165,5
216,5
223,5
231,5
260,5
296,5
356,5
362,5
364,5
474,5
543,5
588,5
589,5
595,5
858,5
1035,5
1059,5
1060,5
1097,5
1136,5
1196,5
1197,5
1210,5
1213,5
1242,5
1246,5
1258,5
1282,5
1291,5
1302,5
1372,5
1393,5
1517,5
1573,5
1584,5
1704,5
1732,5
1866,5
1921,5
1923,5
2006,5
2028,5
2078,5
2081,5
2083,5
2106,5
2231,5
2268,5
2324,5
2329,5
2355,5
2431,5
2502,5
2571,5
2580,5
2657,5
2694,5
2700,5
2762,5
2771,5
2858,5
2890,5
2918,5
2959,5
3114,5
3147,5
3552,5
3578,5
3717,5
3753,5
3793,5
3798,5
3972,5
3996,5
4011,5
4016,5
4022,5
4299,5
4306,5
4308,5
4369,5
4718,5
4734,5
4886,5
4901,5
4963,5
4993,5
5283,5
5349,5
5378,5
5418,5
5500,5
5502,5
5528,5
5630,5
5989,5
6287,5
6333,5
6365,5
6377,5
6539,5
7173,5
8360,5
8528,5
8665,5
33493,5
33679,5
50872,5
53322,5
54272,5
1,5
50,5
110,5
173,5
266,5
292,5
339,5
364,5
380,5
454,5
457,5
588,5
590,5
593,5
595,5
3147,5
47423,5
51931,5
112552,5
112804,5
1580,5
2115,5
2571,5
4886,5
70,5
76,5
111,5
236,5
247,5
260,5
497,5
551,5
589,5
593,5
804,5
924,5
953,5
965,5
1079,5
1093,5
1196,5
1200,5
1214,5
1215,5
1224,5
1235,5
1243,5
1249,5
1272,5
1276,5
1298,5
1302,5
1304,5
1371,5
1373,5
1500,5
1580,5
1639,5
1645,5
1663,5
1674,5
1784,5
1845,5
1873,5
1953,5
1967,5
1997,5
1999,5
2140,5
2183,5
2194,5
2248,5
2249,5
2301,5
2302,5
2321,5
2375,5
2580,5
2613,5
2762,5
2788,5
2797,5
2901,5
3070,5
3107,5
3108,5
3115,5
3148,5
3361,5
3388,5
3421,5
3471,5
3481,5
3489,5
3671,5
3683,5
3814,5
3863,5
3917,5
3918,5
3949,5
3969,5
3994,5
4002,5
4014,5
4034,5
4262,5
4437,5
4713,5
4865,5
5377,5
5816,5
5956,5
6502,5
6708,5
6807,5
6873,5
7000,5
7160,5
7438,5
7569,5
7983,5
8464,5
8533,5
8874,5
34338,5
39183,5
42723,5
47997,5
48774,5
48877,5
51662,5
54001,5
56367,5
59615,5
60074,5
60487,5
318,5
356,5
364,5
588,5
733,5
1210,5
1704,5
1923,5
2571,5
4901,5
5064,5
5418,5
7153,5
7445,5
8665,5
8874,5
30749,5
36529,5
37733,5
39444,5
40583,5
44191,5
46976,5
47200,5
47610,5
47997,5
48304,5
49272,5
49530,5
51255,5
51662,5
52328,5
54286,5
54736,5
54995,5
54997,5
54999,5
55118,5
55276,5
57368,5
57669,5
58559,5
58998,5
61132,5
63082,5
68358,5
69122,5
70286,5
73017,5
76093,5
79132,5
86892,5
89745,5
93721,5
95167,5
96811,5
110501,5
112138,5
112852,5
122882,5
122886,5
122900,5
122904,5
134130,5
134853,5
152081,5
203,5
249,5
381,5
413,5
481,5
748,5
880,5
916,5
922,5
1049,5
1100,5
1125,5
1256,5
1298,5
1441,5
1982,5
2616,5
2686,5
3100,5
4019,5
2542,5
3275,5
4011,5
27831,5
48516,5
19,5
47,5
231,5
344,5
356,5
364,5
480,5
593,5
1,5
50,5
235,5
260,5
457,5
480,5
527,5
541,5
593,5
595,5
720,5
750,5
858,5
899,5
904,5
908,5
912,5
913,5
915,5
923,5
924,5
955,5
1136,5
1148,5
1197,5
1198,5
1201,5
1204,5
1212,5
1221,5
1234,5
1243,5
1248,5
1250,5
1252,5
1256,5
1265,5
1275,5
1276,5
1283,5
1284,5
1287,5
1288,5
1304,5
1374,5
1617,5
1653,5
2000,5
2019,5
2028,5
2067,5
2081,5
2202,5
2324,5
2396,5
2571,5
2716,5
2762,5
2791,5
2858,5
2918,5
2921,5
3022,5
3030,5
3066,5
3108,5
3334,5
3471,5
3494,5
3836,5
7,5
32,5
39,5
47,5
50,5
110,5
168,5
218,5
222,5
231,5
249,5
277,5
280,5
293,5
296,5
300,5
315,5
318,5
333,5
337,5
339,5
342,5
362,5
377,5
457,5
474,5
475,5
497,5
508,5
527,5
529,5
539,5
543,5
551,5
588,5
594,5
595,5
597,5
648,5
708,5
780,5
1073,5
41,5
111,5
527,5
541,5
593,5
608,5
648,5
750,5
858,5
903,5
904,5
906,5
912,5
913,5
924,5
928,5
965,5
969,5
1094,5
1097,5
1151,5
1183,5
1188,5
1208,5
1212,5
1219,5
1222,5
1224,5
1233,5
1244,5
1247,5
1250,5
1252,5
1263,5
1269,5
1299,5
1573,5
1625,5
1631,5
1674,5
1696,5
1797,5
1927,5
1953,5
2020,5
2028,5
2067,5
2075,5
2076,5
2160,5
2352,5
2427,5
2550,5
2726,5
2763,5
2944,5
2968,5
3075,5
3204,5
3230,5
3256,5
3448,5
3462,5
3498,5
6460,5
527,5
858,5
58559,5
318,5
1304,5
293,5
356,5
593,5
858,5
1089,5
1203,5
1221,5
1645,5
1653,5
1704,5
1961,5
2011,5
2023,5
2124,5
2571,5
2959,5
3147,5
4148,5
4262,5
4993,5
5618,5
5630,5
5952,5
6365,5
6874,5
6934,5
7153,5
7438,5
8984,5
33794,5
44191,5
47099,5
48780,5
50804,5
53322,5
55820,5
58559,5
68954,5
73017,5
74789,5
79132,5
81845,5
91529,5
91542,5
96821,5
99114,5
106489,5
109374,5
109487,5
114935,5
115149,5
128360,5
150548,5
168252,5
172591,5
174053,5
176601,5
185135,5
1,5
50,5
260,5
296,5
318,5
344,5
745,5
1080,5
1136,5
1148,5
1196,5
1198,5
1208,5
1220,5
1223,5
1270,5
1288,5
2078,5
2716,5
2788,5
2858,5
2959,5
3949,5
5669,5
6104,5
7361,5
8874,5
32587,5
33779,5
38038,5
48774,5
51255,5
57669,5
58559,5
77455,5
77800,5
79702,5
86290,5
89753,5
89904,5
91529,5
92494,5
92535,5
97913,5
98491,5
102217,5
106696,5
108932,5
111781,5
115617,5
134853,5
16,5
266,5
318,5
527,5
590,5
593,5
778,5
858,5
1090,5
1096,5
1193,5
1203,5
1204,5
1208,5
1213,5
1217,5
1221,5
1250,5
1293,5
1387,5
1408,5
1732,5
1912,5
2019,5
2278,5
2395,5
2420,5
2427,5
2692,5
2761,5
2804,5
3072,5
3362,5
3535,5
3608,5
4128,5
4235,5
4380,5
4973,5
5010,5
5673,5
5690,5
6188,5
6377,5
6385,5
8014,5
8376,5
8874,5
8917,5
27523,5
27773,5
30810,5
55247,5
32,5
47,5
110,5
224,5
296,5
356,5
357,5
535,5
541,5
922,5
1136,5
1200,5
1201,5
1206,5
1217,5
1243,5
1247,5
1261,5
1266,5
1284,5
1288,5
1358,5
1704,5
1748,5
1784,5
1952,5
1956,5
2288,5
2502,5
2571,5
2648,5
2700,5
2762,5
2858,5
2959,5
3037,5
3074,5
3201,5
4226,5
4306,5
4993,5
5299,5
5418,5
5464,5
5617,5
5673,5
5747,5
5902,5
5952,5
6708,5
6711,5
6874,5
7018,5
7147,5
7153,5
7438,5
8636,5
8665,5
8874,5
293,5
1527,5
8604,5
27193,5
260,5
377,5
920,5
1196,5
1197,5
1198,5
1210,5
1291,5
1408,5
2081,5
2249,5
2502,5
2858,5
4262,5
4306,5
4896,5
5816,5
6155,5
6539,5
6711,5
8368,5
8968,5
32587,5
34162,5
40815,5
44195,5
49272,5
52973,5
53996,5
54001,5
54881,5
55118,5
58559,5
58998,5
59369,5
64969,5
66934,5
67618,5
69069,5
70183,5
71535,5
72998,5
74946,5
76093,5
79132,5
81834,5
91500,5
93510,5
102445,5
122882,5
134130,5
50,5
260,5
296,5
318,5
333,5
541,5
553,5
593,5
924,5
1101,5
1193,5
1196,5
1210,5
1258,5
1266,5
2571,5
2762,5
2951,5
3175,5
3552,5
3671,5
4027,5
4874,5
4880,5
36,5
527,5
858,5
953,5
1172,5
1193,5
1210,5
1246,5
1293,5
1300,5
1302,5
3359,5
3361,5
3468,5
8949,5
63082,5
1,5
86,5
165,5
736,5
780,5
802,5
1101,5
1356,5
260,5
318,5
2571,5
4973,5
1193,5
1206,5
1682,5
1732,5
2028,5
2858,5
3535,5
3793,5
4878,5
4979,5
6333,5
6874,5
6936,5
8972,5
45499,5
49272,5
52722,5
60684,5
68157,5
68358,5
71535,5
73017,5
78499,5
86332,5
86833,5
87232,5
91529,5
91542,5
96079,5
99114,5
102445,5
106072,5
109374,5
110102,5
111362,5
112852,5
115617,5
122892,5
152081,5
58,5
111,5
194,5
296,5
307,5
308,5
475,5
608,5
858,5
923,5
926,5
1041,5
1084,5
1103,5
1193,5
1206,5
1208,5
1212,5
1221,5
1230,5
1252,5
1263,5
1889,5
1960,5
2076,5
2160,5
2300,5
2858,5
2908,5
3083,5
3089,5
3307,5
3949,5
3996,5
4973,5
5890,5
5995,5
6016,5
6235,5
6270,5
6591,5
6666,5
6787,5
6791,5
6993,5
7234,5
7323,5
8154,5
8804,5
8838,5
26350,5
27773,5
31522,5
41997,5
46578,5
48516,5
48698,5
55118,5
55276,5
55444,5
260,5
2078,5
3681,5
4993,5
858,5
1136,5
1213,5
8957,5
34405,5
260,5
1196,5
1198,5
1210,5
2571,5
3578,5
3996,5
4993,5
5349,5
5378,5
5816,5
5952,5
7153,5
8636,5
8961,5
33794,5
58559,5
1036,5
1240,5
2791,5
164,5
246,5
260,5
480,5
589,5
858,5
1127,5
1189,5
1191,5
1192,5
1196,5
1210,5
1218,5
1220,5
1221,5
1242,5
1261,5
1291,5
1387,5
1610,5
1912,5
2019,5
2028,5
2692,5
2947,5
3104,5
3266,5
318,5
593,5
1214,5
2959,5
3275,5
3535,5
4226,5
4878,5
5064,5
5418,5
6059,5
6754,5
6952,5
8665,5
8798,5
8950,5
33794,5
44199,5
44665,5
47610,5
48780,5
54286,5
58559,5
59369,5
80831,5
86190,5
91658,5
94864,5
32,5
589,5
318,5
916,5
924,5
1222,5
1225,5
1246,5
1258,5
1682,5
2028,5
3159,5
3578,5
4973,5
6016,5
7323,5
48774,5
53318,5
58559,5
79132,5
17,5
25,5
36,5
52,5
150,5
223,5
232,5
265,5
272,5
299,5
300,5
318,5
348,5
356,5
412,5
446,5
509,5
527,5
593,5
608,5
800,5
838,5
898,5
919,5
926,5
1035,5
1079,5
1096,5
1124,5
1131,5
1208,5
1242,5
1247,5
1267,5
1272,5
1276,5
1280,5
1292,5
1295,5
1299,5
1307,5
53,5
314,5
527,5
1140,5
1185,5
1207,5
1237,5
1357,5
1633,5
1641,5
1643,5
1719,5
33679,5
1136,5
4973,5
5618,5
5971,5
50,5
318,5
1193,5
1732,5
1884,5
4993,5
5952,5
7153,5
8950,5
48394,5
58559,5
3785,5
5048,5
5419,5
5480,5
5621,5
6402,5
6686,5
8238,5
8372,5
25887,5
26183,5
32031,5
33090,5
34312,5
44851,5
47736,5
49274,5
50872,5
50999,5
53280,5
53355,5
53578,5
60737,5
66943,5
69211,5
69469,5
72692,5
73042,5
73822,5
79897,5
83969,5
84512,5
84944,5
85295,5
85780,5
87834,5
88746,5
91355,5
91386,5
92643,5
93022,5
95843,5
96608,5
96935,5
97225,5
98279,5
103602,5
107951,5
108078,5
108932,5
109241,5
110130,5
118270,5
118834,5
118894,5
121781,5
122092,5
124404,5
126088,5
126921,5
128087,5
128968,5
129354,5
131098,5
131130,5
131610,5
132153,5
134004,5
134847,5
136341,5
136353,5
136355,5
136359,5
136503,5
136834,5
139640,5
140133,5
141928,5
142444,5
143031,5
143559,5
146684,5
147410,5
149350,5
149508,5
149566,5
150554,5
156025,5
157296,5
157775,5
158398,5
158882,5
14,5
17,5
25,5
52,5
58,5
82,5
85,5
116,5
260,5
608,5
613,5
818,5
984,5
1034,5
1041,5
1057,5
1357,5
1358,5
1411,5
6,5
163,5
353,5
541,5
551,5
592,5
750,5
858,5
1129,5
1136,5
1197,5
1198,5
1200,5
1206,5
1214,5
1215,5
1219,5
1220,5
1274,5
1387,5
1921,5
1954,5
2288,5
2571,5
2761,5
3070,5
3081,5
3300,5
3429,5
3703,5
3740,5
3837,5
4306,5
4678,5
5349,5
6539,5
6659,5
6820,5
6857,5
7360,5
7387,5
8636,5
8874,5
107,5
837,5
2572,5
2,5
34,5
110,5
150,5
260,5
316,5
329,5
356,5
367,5
380,5
434,5
480,5
527,5
552,5
590,5
593,5
1097,5
1265,5
1356,5
1372,5
1580,5
1704,5
1721,5
1784,5
1917,5
1923,5
2028,5
2105,5
2161,5
2193,5
2268,5
2431,5
2628,5
2872,5
2916,5
32,5
110,5
318,5
25,5
29,5
162,5
260,5
541,5
741,5
924,5
1036,5
1089,5
1175,5
1196,5
1198,5
1206,5
1208,5
1221,5
1228,5
1240,5
1270,5
1274,5
1307,5
1527,5
1653,5
1967,5
2028,5
2571,5
2804,5
3019,5
3702,5
3703,5
4235,5
4262,5
4973,5
5072,5
5418,5
5902,5
6016,5
6051,5
7361,5
1,5
34,5
50,5
110,5
150,5
260,5
272,5
296,5
367,5
377,5
480,5
527,5
589,5
1079,5
1089,5
1188,5
1198,5
1200,5
1210,5
1214,5
1296,5
1617,5
1942,5
2058,5
2115,5
2289,5
2294,5
2353,5
2716,5
2858,5
3060,5
3175,5
3418,5
593,5
858,5
1210,5
2028,5
2571,5
3623,5
3793,5
3996,5
4011,5
4022,5
4161,5
4270,5
4306,5
4963,5
4993,5
356,5
904,5
1036,5
1197,5
1219,5
1258,5
4306,5
4720,5
8961,5
38038,5
46578,5
47099,5
50872,5
55267,5
60126,5
74458,5
81564,5
81845,5
88163,5
97921,5
109487,5
116797,5
122912,5
122916,5
122926,5
164179,5
177765,5
187593,5
150,5
153,5
163,5
165,5
168,5
225,5
231,5
236,5
252,5
257,5
281,5
292,5
293,5
296,5
318,5
333,5
337,5
339,5
344,5
349,5
380,5
588,5
1101,5
1958,5
2423,5
4041,5
5620,5
1093,5
1719,5
2318,5
2395,5
2599,5
2712,5
2959,5
2997,5
3174,5
3,5
47,5
223,5
296,5
356,5
16,5
18,5
296,5
318,5
555,5
593,5
912,5
1084,5
1201,5
1206,5
1213,5
1222,5
1228,5
1245,5
1278,5
1732,5
1954,5
1961,5
2087,5
2194,5
2231,5
2329,5
2396,5
2423,5
2804,5
2918,5
2953,5
2959,5
2997,5
3160,5
3468,5
3681,5
3735,5
3949,5
4019,5
4027,5
4226,5
4262,5
4848,5
4873,5
4881,5
4973,5
5956,5
6016,5
6711,5
6936,5
7438,5
8376,5
55247,5
58559,5
64614,5
68157,5
81932,5
134881,5
148626,5
357,5
595,5
745,5
1148,5
2572,5
2671,5
4308,5
4973,5
5991,5
7034,5
38038,5
47,5
50,5
293,5
296,5
306,5
318,5
778,5
858,5
1089,5
1206,5
1208,5
1213,5
1225,5
1244,5
1281,5
2028,5
2131,5
2495,5
2542,5
2843,5
2858,5
2959,5
3147,5
3307,5
3632,5
3687,5
4011,5
4022,5
4788,5
4874,5
4878,5
5690,5
5888,5
5889,5
6016,5
6187,5
6433,5
7361,5
7371,5
8014,5
26587,5
26849,5
27773,5
32460,5
32892,5
37731,5
44665,5
48516,5
48780,5
52281,5
53519,5
55247,5
57183,5
58425,5
60069,5
69134,5
69529,5
69757,5
73017,5
74458,5
76093,5
77455,5
79132,5
80124,5
86320,5
92259,5
95175,5
95311,5
95654,5
96606,5
96829,5
104374,5
104780,5
105593,5
106920,5
109633,5
116897,5
120138,5
120478,5
126430,5
127052,5
129514,5
130970,5
130978,5
131237,5
134095,5
134109,5
136445,5
136447,5
138835,5
140265,5
141816,5
142020,5
143511,5
145994,5
147196,5
147250,5
147286,5
147300,5
147326,5
147328,5
147330,5
150548,5
151769,5
159811,5
159817,5
163072,5
163112,5
163386,5
163925,5
165959,5
166183,5
170597,5
170705,5
170777,5
171011,5
171749,5
172577,5
172583,5
172585,5
172587,5
172589,5
172637,5
172793,5
172909,5
173351,5
173355,5
173619,5
173963,5
174551,5
175293,5
175387,5
175397,5
175431,5
179133,5
318,5
2571,5
4896,5
4993,5
5952,5
6539,5
7153,5
8368,5
40815,5
45722,5
47099,5
53125,5
59784,5
69844,5
72998,5
73017,5
81834,5
88125,5
99636,5
106489,5
2,5
11,5
62,5
110,5
141,5
150,5
318,5
590,5
82,5
509,5
541,5
800,5
838,5
1079,5
1097,5
1204,5
1270,5
1684,5
1959,5
2395,5
2571,5
3795,5
4027,5
4246,5
4308,5
4372,5
4878,5
4973,5
4976,5
4995,5
5303,5
5349,5
5380,5
5391,5
5445,5
5450,5
5673,5
5812,5
5881,5
5945,5
5989,5
25,5
36,5
62,5
110,5
175,5
288,5
296,5
318,5
356,5
553,5
1276,5
4973,5
7096,5
26171,5
356,5
2959,5
3052,5
3253,5
3275,5
4989,5
5785,5
37384,5
46970,5
48322,5
58998,5
60756,5
61024,5
72167,5
74532,5
78209,5
79134,5
80139,5
81156,5
85367,5
87529,5
93510,5
98083,5
102903,5
104925,5
106782,5
111617,5
119145,5
122904,5
128520,5
128914,5
131013,5
134368,5
148626,5
160271,5
162344,5
32,5
47,5
50,5
260,5
480,5
780,5
1196,5
1198,5
1210,5
1917,5
2028,5
2571,5
3147,5
4993,5
5952,5
7153,5
58559,5
91529,5
109487,5
265,5
293,5
351,5
509,5
902,5
904,5
912,5
915,5
916,5
932,5
933,5
943,5
969,5
1013,5
1014,5
1073,5
1094,5
1183,5
1193,5
1230,5
1235,5
1357,5
1564,5
1617,5
1683,5
1912,5
2067,5
2080,5
2132,5
2135,5
2475,5
2583,5
2764,5
2858,5
2969,5
3099,5
3296,5
3451,5
3537,5
3546,5
3668,5
3831,5
4041,5
4062,5
141718,5
32,5
260,5
296,5
480,5
487,5
553,5
589,5
592,5
593,5
1196,5
1200,5
1208,5
1222,5
1240,5
1266,5
1304,5
1379,5
1387,5
1407,5
1566,5
1610,5
1907,5
1923,5
2028,5
2423,5
2792,5
2804,5
2921,5
2987,5
3037,5
3114,5
3499,5
3508,5
3555,5
3578,5
3671,5
3793,5
367,5
541,5
1035,5
1101,5
1198,5
1387,5
2006,5
2724,5
110,5
318,5
491,5
527,5
593,5
858,5
1213,5
1221,5
1961,5
170,5
293,5
364,5
2324,5
3147,5
3452,5
3578,5
4369,5
4963,5
4993,5
4995,5
7153,5
30707,5
49272,5
51662,5
63082,5
66511,5
67255,5
68954,5
69122,5
72998,5
79091,5
80463,5
86911,5
91658,5
96861,5
102903,5
103335,5
103984,5
104913,5
105504,5
106920,5
109846,5
114662,5
115617,5
116797,5
117176,5
136598,5
138210,5
148626,5
260,5
608,5
858,5
1210,5
6,5
16,5
62,5
318,5
32,5
50,5
111,5
165,5
260,5
288,5
296,5
318,5
356,5
551,5
589,5
593,5
608,5
714,5
778,5
784,5
858,5
923,5
1073,5
1080,5
1089,5
1090,5
1136,5
1196,5
1197,5
1199,5
1200,5
1208,5
1210,5
1213,5
1214,5
1222,5
1237,5
1247,5
1263,5
1265,5
1270,5
1276,5
1391,5
1394,5
1673,5
1682,5
1732,5
